window_index,start_idx,end_idx,repeat_sim,repeat_eq,cw_persist,code_change,inrep_line,inrep_ng4_text,inrep_ng4_all,code_dup_msg_inwin,code_dup_msg_lookback,code_repeat_excess,code_repeat_penalty,dup_max_inwin,high_dup_penalty,high_dup_penalty_w,high_dup_flag,done_hits,stuck_hits,ai_wrong_hits,q_densi ty,code_line_rate,fenced_blocks,progress_score,inrep_ng4,cluster
161,1288,1299,0.3238095238095238,0.25,0.25434173669467786,0.31448763250883394,0.4782608695652174,0.16153846153846152,0.1428571428571429,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,-0.18454197332525074,0.16153846153846152,2
162,1296,1307,0.2037037037037037,0.25,0.16211970899470898,0.8528769118718136,0.4347826086956522,0.027649769585253448,0.028277634961439535,0.0,0.25,0.0006278653761860875,6.158232871550845e-05,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.0,0.14278723258967388,0.027649769585253448,1
163,1304,1315,0.323943661971831,0.23809523809523808,0.20604477931418297,0.4793729372937293,0.4347826086956522,0.03529411764705881,0.014975041597337757,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,-0.16250563498106627,0.03529411764705881,1
164,1312,1323,0.19174041297935104,0.23809523809523808,0.16464344069041903,0.7792111138675266,0.4347826086956522,0.0,0.017241379310344862,0.0,0.5,0.017241379310344862,0.0022205778777691335,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.0,-0.057616826112729086,0.0,1
165,1320,1331,0.3121951219512195,0.23809523809523808,0.22285148767718044,0.1859205776173285,0.4347826086956522,0.0,0.012820512820512775,0.0,0.25,0.012820512820512775,0.006957943781048449,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,-0.24605045877250384,0.0,0
166,1328,1339,0.4393939393939394,0.23809523809523808,0.2962735462735463,0.48747152619589973,0.4347826086956522,0.010638297872340385,0.008733624454148492,0.0,1.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,-0.34436064754033646,0.010638297872340385,0
167,1336,1347,0.39325842696629215,0.23809523809523808,0.3210311273587442,0.4401114206128134,0.4347826086956522,0.020547945205479423,0.03508771929824561,0.0,0.0,0.014539774092766189,0.005087908413380925,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,-0.14134399081319085,0.020547945205479423,0
168,1344,1355,0.41916167664670656,0.23809523809523808,0.32225689466138147,0.2012987012987013,0.4347826086956522,0.0,0.023474178403755874,0.0,0.3333333333333333,0.023474178403755874,0.014061642582769346,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.5,0.0,0.07231545585394533,0.0,2
169,1352,1363,0.3974358974358974,0.23809523809523808,0.30883699633699635,0.31504424778761064,0.4347826086956522,0.0,0.0,0.0,0.75,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.33942082929895545,0.0,0
170,1360,1371,0.2931937172774869,0.23809523809523808,0.2504929625348473,0.6753138075313807,0.4347826086956522,0.0,0.0738461538461539,0.0,0.125,0.0738461538461539,0.01998068876729966,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.06069200463253048,0.0,1
171,1368,1379,0.4406779661016949,0.23809523809523808,0.3461454346637507,0.22822085889570554,0.4347826086956522,0.0,0.028301886792452824,0.0,0.6666666666666666,0.028301886792452824,0.016382104410232662,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.3832183266043938,0.0,0
172,1376,1387,0.2857142857142857,0.23809523809523808,0.20864661654135336,0.7737174982431483,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.08585890120210235,0.0,1
173,1384,1395,0.2462686567164179,0.25,0.20788009107007335,0.4042553191489362,0.4782608695652174,0.2532188841201717,0.23983739837398377,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.08333333333333333,0.0,-0.015684269615293706,0.2532188841201717,2
174,1392,1403,0.32456140350877194,0.21052631578947367,0.21855775803144226,0.9698658410732715,0.5217391304347826,0.25764192139737996,0.39594843462246776,0.0,0.0,0.1383065132250878,0.00243118776257378,0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.40525565923738477,0.25764192139737996,2
175,1400,1411,0.525,0.2631578947368421,0.3336864406779661,0.07693796574083034,0.4347826086956522,0.0,0.2810810810810811,0.0,0.5,0.2810810810810811,0.16215954655904333,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.0,-0.18458479249486992,0.0,2
176,1408,1419,0.3897058823529412,0.23809523809523808,0.26273373587845733,0.6293696065525816,0.4347826086956522,0.0,0.02447552447552448,0.0,0.3333333333333333,0.02447552447552448,0.006803529949646668,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5,0.0,-0.137687880401058,0.0,0
177,1416,1427,0.35638297872340424,0.2631578947368421,0.2488985600687728,0.4551569506726457,0.5217391304347826,0.01904761904761909,0.12105263157894741,0.0,0.25,0.10200501253132832,0.03473545129640244,0.5217391304347826,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,0.25,0.0,-0.09652959013799091,0.01904761904761909,2
178,1424,1435,0.26582278481012656,0.21052631578947367,0.20743062317429406,0.1288981288981289,0.4782608695652174,0.015151515151515138,0.027027027027026973,0.0,0.25,0.011875511875511835,0.0068965204100339,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,-0.2592745368334512,0.015151515151515138,0
179,1432,1443,0.36809815950920244,0.25,0.27857644293868083,0.37386443046820406,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,-0.2546636223748412,0.0,0
180,1440,1451,0.24050632911392406,0.23809523809523808,0.20607406007935009,0.4980988593155894,0.4347826086956522,0.024390243902439046,0.028301886792452824,0.0,0.25,0.003911642890013778,0.0013088386856319862,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.11912780309323008,0.024390243902439046,1
181,1448,1459,0.328,0.23809523809523808,0.2469145728643216,0.18134715025906734,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,-0.340122575464348,0.0,0
182,1456,1467,0.18114143920595532,0.23809523809523808,0.1311112601435182,0.9522854851643946,0.4347826086956522,0.0,0.05034965034965033,0.0,0.0,0.05034965034965033,0.00150150571160996,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.25,0.0,0.5003150990229545,0.0,1
183,1464,1475,0.7853535353535354,0.3157894736842105,0.4393939393939394,0.15059767908559463,0.4782608695652174,0.0,0.2503160556257902,0.25,0.6666666666666666,0.2503160556257902,0.14174602574045703,0.4782608695652174,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,-0.34113766495421416,0.0,2
184,1472,1483,0.125,0.3333333333333333,0.10562354312354312,0.964259121370067,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,0.1161184721992372,0.0,1
185,1480,1491,0.2890625,0.25,0.18876717493297587,0.6308724832214765,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333333333,0.0,-0.24372737110567716,0.0,0
186,1488,1499,0.3333333333333333,0.23809523809523808,0.27575757575757576,0.7847358121330724,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.13199782905202795,0.0,1
187,1496,1507,0.34946236559139787,0.23809523809523808,0.24052065647990944,0.10144927536231885,0.4347826086956522,0.046052631578947345,0.032558139534883734,0.0,1.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.0,-0.3244332298136646,0.046052631578947345,0
188,1504,1515,0.55,0.23809523809523808,0.3654761904761905,0.18968133535660092,0.4347826086956522,0.037234042553191515,0.02892561983471076,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,-0.26638848341763505,0.037234042553191515,0
189,1512,1523,0.3172043010752688,0.23809523809523808,0.251903585944333,0.13153153153153152,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.25,0.0,-0.282249521089338,0.0,0
190,1520,1531,0.33783783783783783,0.23809523809523808,0.24141891891891892,0.3908629441624365,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333333333,0.0,-0.12339564548468765,0.0,1
191,1528,1539,0.421875,0.23809523809523808,0.3109375,0.2451612903225806,0.4347826086956522,0.00877192982456143,0.006993006993006978,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.16666666666666666,0.0,-0.20525151753419313,0.00877192982456143,0
192,1536,1547,0.28217821782178215,0.23809523809523808,0.23241330982413308,0.797752808988764,0.4347826086956522,0.0,0.0,0.0,0.125,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.001313034596857384,0.0,1
193,1544,1555,0.4927536231884058,0.23809523809523808,0.3292913844585245,0.313862607980255,0.4347826086956522,0.0,0.0,0.0,0.75,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-0.36447427636088336,0.0,0
194,1552,1563,0.2830188679245283,0.23809523809523808,0.2232214962190735,0.11702786377708974,0.4347826086956522,0.0,0.004310344827586188,0.0,0.25,0.004310344827586188,0.0025372762535140984,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.2587011396023194,0.0,0
195,1560,1571,0.4864864864864865,0.3888888888888889,0.3320862184498548,0.32019272886552785,0.4782608695652174,0.0,0.22456140350877196,0.25,0.6666666666666666,0.22456140350877196,0.10177231661428356,0.4782608695652174,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,-0.4249267264523528,0.0,2
196,1568,1579,0.44387755102040816,0.35294117647058826,0.3088952972493345,0.20126033871602989,0.5217391304347826,0.0,0.0,0.0,0.5,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.24647105335961123,0.0,2
197,1576,1587,0.4634146341463415,0.2631578947368421,0.3122760374523177,0.33849129593810445,0.4347826086956522,0.014084507042253502,0.007575757575757569,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,-0.29820713665666987,0.014084507042253502,0
198,1584,1595,0.19337016574585636,0.23809523809523808,0.17659375867201493,0.5993727949823598,0.4347826086956522,0.0,0.2904411764705882,0.0,0.125,0.2904411764705882,0.09696553062620578,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.11981692320589246,0.0,2
199,1592,1603,0.3254437869822485,0.23809523809523808,0.2661701693531932,0.24413710162357183,0.4347826086956522,0.0,0.05241935483870963,0.0,0.42857142857142855,0.05241935483870963,0.031367294337865864,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.0,-0.30066397446142157,0.0,0
200,1600,1611,0.27439024390243905,0.23809523809523808,0.23441734417344173,0.8067226890756303,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.18678457809422816,0.0,0
201,1608,1619,0.4785714285714286,0.25,0.3262422360248447,0.27611940298507465,0.4782608695652174,0.07361963190184051,0.06779661016949157,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,-0.23138905584488484,0.07361963190184051,0
202,1616,1627,0.018434782608695653,0.25,0.01633544685990338,0.9587432561091717,0.4347826086956522,0.0051132213294375894,0.011085751548744693,0.0,0.0,0.005972530219307104,0.00015400446852386625,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.25,0.0,0.5574035128874398,0.0051132213294375894,1
203,1624,1635,0.06532834297380061,0.23809523809523808,0.08571456936488439,0.2056628056628057,0.4347826086956522,0.0,0.03266787658802173,0.0,0.3333333333333333,0.03266787658802173,0.01621831839617681,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.19206352748574212,0.0,1
204,1632,1643,0.13544668587896252,0.23809523809523808,0.07346846828767067,0.8961853688151371,0.4347826086956522,0.0,0.0,0.0,0.2,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.20583778010847445,0.0,1
205,1640,1651,0.13612565445026178,0.23809523809523808,0.15420847553774192,0.9552841957304753,0.4347826086956522,0.0,0.46784922394678496,0.0,0.3333333333333333,0.46784922394678496,0.0156901907442401,0.46784922394678496,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.5,0.0,0.16622528279141732,0.0,2
206,1648,1659,0.15513126491646778,0.23809523809523808,0.17646673135933277,0.935475455454585,0.4347826086956522,0.0,0.0,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.058659448158069734,0.0,1
207,1656,1667,0.39204545454545453,0.23809523809523808,0.23710253947930005,0.07788595271210019,0.4347826086956522,0.0,0.0,0.0,0.6,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666666666667,0.0,-0.3729565499543463,0.0,0
208,1664,1675,0.35766423357664234,0.25,0.2593876723438767,0.8700947225981055,0.4782608695652174,0.010526315789473717,0.009433962264150941,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.018659954601827896,0.010526315789473717,1
209,1672,1683,0.2518518518518518,0.21052631578947367,0.20502197112366605,0.7906458797327394,0.5217391304347826,0.025000000000000022,0.013698630136986356,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.0,0.14674755802837333,0.025000000000000022,1
210,1680,1691,0.5826771653543307,0.2631578947368421,0.3822476735862562,0.056097560975609806,0.4347826086956522,0.00952380952380949,0.016853932584269704,0.0,0.5,0.007330123060460214,0.004612614023411549,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,-0.310315500642763,0.00952380952380949,0
211,1688,1699,0.28368794326241137,0.23809523809523808,0.2418439716312057,0.3782051282051282,0.4347826086956522,0.07826086956521738,0.06369426751592355,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,-0.1276019660265729,0.07826086956521738,1
212,1696,1707,0.5092592592592593,0.23809523809523808,0.3558566234946603,0.13006396588486135,0.4347826086956522,0.010638297872340385,0.01379310344827589,0.0,0.5,0.0031548055759355043,0.0016009461131613007,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,-0.38357548842942174,0.010638297872340385,0
213,1704,1715,0.2949640287769784,0.2631578947368421,0.24100719424460432,0.39789964994165694,0.5217391304347826,0.15000000000000002,0.06622516556291391,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,-0.03097186339641773,0.15000000000000002,2
214,1712,1723,0.3422459893048128,0.2631578947368421,0.2668167745567126,0.4528933524629364,0.4347826086956522,0.0,0.05555555555555558,0.0,0.42857142857142855,0.05555555555555558,0.02406256088704679,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,-0.23070626736830482,0.0,0
215,1720,1731,0.3445378151260504,0.23809523809523808,0.25060992138791,0.30745747928477973,0.4347826086956522,0.09895833333333337,0.11846689895470386,0.0,1.0,0.01950856562137049,0.008444069506851379,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,-0.3981696984977675,0.09895833333333337,0
216,1728,1739,0.34517766497461927,0.23809523809523808,0.22698213792664018,0.5666982024597919,0.4347826086956522,0.11363636363636365,0.13461538461538458,0.0,0.0,0.020979020979020935,0.0049238840629569,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,-0.08459713766348004,0.11363636363636365,1
217,1736,1747,0.20710059171597633,0.23809523809523808,0.15934428727429717,0.3628571428571429,0.4347826086956522,0.008695652173912993,0.006802721088435382,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.09068633791173299,0.008695652173912993,1
218,1744,1755,0.3333333333333333,0.23809523809523808,0.24074074074074073,0.6263736263736264,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,-0.04220895046982002,0.0,1
219,1752,1763,0.25396825396825395,0.23809523809523808,0.20976558393776937,0.25106382978723407,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333,0.0,-0.14677843562434112,0.0,1
220,1760,1771,0.4482758620689655,0.23809523809523808,0.30521901211556385,0.2451612903225806,0.4347826086956522,0.00877192982456143,0.006993006993006978,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.16666666666666666,0.0,-0.21003037937016705,0.00877192982456143,0
221,1768,1779,0.31547619047619047,0.23809523809523808,0.25600399119185246,0.6910994764397906,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,-0.09235430843328615,0.0,0
222,1776,1787,0.24354243542435425,0.23809523809523808,0.19047350778851302,0.43684681994625263,0.4347826086956522,0.0,0.07990314769975781,0.0,0.16666666666666666,0.07990314769975781,0.03374828379256716,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.14826091564298455,0.0,1
223,1784,1795,0.15,0.3,0.12613636363636363,0.5019636981212185,0.4347826086956522,0.09722222222222221,0.38848920863309355,0.0,0.5,0.29126698641087134,0.08461922745001113,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.13610837721028093,0.09722222222222221,2
224,1792,1803,0.17412935323383086,0.23809523809523808,0.15106467661691542,0.9706005879882402,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.12599478364332778,0.0,1
225,1800,1811,0.371900826446281,0.23809523809523808,0.2692837465564738,0.21299638989169678,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.07362019959464343,0.0,0
226,1808,1819,0.30927835051546393,0.23809523809523808,0.23512698013578076,0.8869625520110958,0.4347826086956522,0.0,0.07055214723926384,0.0,0.25,0.07055214723926384,0.0053166897827092,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.3723771675930344,0.0,1
227,1816,1827,0.329608938547486,0.2631578947368421,0.2750985869208018,0.9469534050179211,0.5217391304347826,0.009803921568627416,0.008547008547008517,0.0,1.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,-0.18368917240367588,0.009803921568627416,2
228,1824,1835,0.21301775147928995,0.23529411764705882,0.17877450073964496,0.880548829701372,0.5652173913043479,0.1071428571428571,0.02898550724637683,0.0,0.0,0.0,0.0,0.5652173913043479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.03757109080503098,0.1071428571428571,2
229,1832,1843,0.24858757062146894,0.2777777777777778,0.2391086001255493,0.5135135135135135,0.4347826086956522,0.02985074626865669,0.014925373134328401,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,-0.12826400481806943,0.02985074626865669,1
230,1840,1851,0.5,0.23809523809523808,0.33762886597938147,0.15351506456241037,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,-0.40375405736192216,0.0,0
231,1848,1859,0.22857142857142856,0.23809523809523808,0.2078108941418294,0.5097087378640777,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.07376664553902317,0.0,1
232,1856,1867,0.1867704280155642,0.23809523809523808,0.1510123326518499,0.952183908045977,0.4347826086956522,0.0,0.03865546218487392,0.0,0.125,0.03865546218487392,0.0015402942786309928,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4679212036460579,0.0,1
233,1864,1875,0.5224913494809689,0.23809523809523808,0.3318101908695167,0.3309363764264499,0.4347826086956522,0.0,0.03829787234042559,0.0,0.75,0.03829787234042559,0.01708247549549492,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,-0.0027473555230144546,0.0,0
234,1872,1883,0.20242914979757085,0.23809523809523808,0.16283429320864456,0.9069561364643332,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.0,0.09601118389466538,0.0,1
235,1880,1891,0.29927007299270075,0.23809523809523808,0.24288900475031863,0.5527426160337553,0.4347826086956522,0.0,0.0,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,-0.11513626423216104,0.0,1
236,1888,1899,0.3235294117647059,0.25,0.23968678380443087,0.28054298642533937,0.4782608695652174,0.03260869565217395,0.04216867469879515,0.0,0.0,0.009559979046621203,0.003438996987359211,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,-0.17748316892795063,0.03260869565217395,1
237,1896,1907,0.2644628099173554,0.25,0.2298876549586777,0.5246376811594202,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,-0.06183695839322078,0.0,1
238,1904,1915,0.32323232323232326,0.23809523809523808,0.2601010101010101,0.5217391304347826,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,-0.07904730535165319,0.0,1
239,1912,1923,0.32061068702290074,0.23809523809523808,0.24771793092403777,0.8490566037735849,0.4347826086956522,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.001620316865199034,0.0,1
240,1920,1931,0.3795180722891566,0.23809523809523808,0.28603232807004414,0.11748998664886512,0.4347826086956522,0.0,0.0039525691699604515,0.0,0.2857142857142857,0.0039525691699604515,0.0027614773145045236,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,-0.29916113643744197,0.0,0
241,1928,1939,0.35784313725490197,0.23809523809523808,0.26796266451786194,0.1331230283911672,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.0,-0.3668729235931497,0.0,0
242,1936,1947,0.29596412556053814,0.23809523809523808,0.2181575013767603,0.45772058823529416,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.25,0.0,-0.08726477464132157,0.0,1
243,1944,1955,0.453551912568306,0.23809523809523808,0.3066939890710383,0.19480519480519476,0.4347826086956522,0.01005025125628145,0.008264462809917328,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.33876942702267654,0.01005025125628145,0
244,1952,1963,0.4260355029585799,0.23809523809523808,0.33992130477878235,0.4170153417015342,0.4347826086956522,0.008130081300813052,0.029268292682926855,0.0,0.3333333333333333,0.021138211382113803,0.007702033087276472,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,-0.23389262471846486,0.008130081300813052,0
245,1960,1971,0.271523178807947,0.23809523809523808,0.2251470642643087,0.21453692848769046,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,-0.23916166532302882,0.0,0
246,1968,1979,0.32786885245901637,0.23809523809523808,0.260207718154974,0.5417558886509636,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,-0.29328085143773763,0.0,0
247,1976,1987,0.27053140096618356,0.23809523809523808,0.20452976974716103,0.9540883253170092,0.4347826086956522,0.0092592592592593,0.2649350649350649,0.0,0.0,0.2556758056758056,0.007336565259061982,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.25,0.0,0.4608229929225966,0.0092592592592593,1
